rental_year,rental_month,film_id,title,category_id,category_name,total_rentals,total_revenue,avg_rental_duration,replacement_cost,actor_count,rental_country,rental_city
2005,8,774,SEARCHERS WAIT,5,Comedy,1,5.99,6,22.99,4,Faroe Islands,Tórshavn
2005,8,115,CAMPUS REMEMBER,1,Action,1,2.99,3,27.99,3,Argentina,San Miguel de Tucumán
2005,8,764,SATURDAY LAMBS,15,Sports,1,10.99,9,28.99,9,Turkmenistan,Ashgabat
2005,8,443,HURRICANE AFFAIR,5,Comedy,1,2.99,2,11.99,3,China,Datong
2005,8,45,ATTRACTION NEWTON,13,New,1,4.99,3,14.99,4,Myanmar,Monywa
2005,8,798,SILVERADO GOLDFINGER,14,Sci-Fi,1,9.99,9,11.99,5,Indonesia,Probolinggo
2005,8,239,DOGMA FAMILY,2,Animation,1,6.99,7,16.99,7,Ecuador,Loja
2005,8,911,TRIP NEWTON,1,Action,1,4.99,4,14.99,4,Angola,Namibe
2005,8,201,CYCLONE FAMILY,9,Foreign,1,2.99,5,18.99,3,Russian Federation,Elista
2005,8,10,ALADDIN CALENDAR,15,Sports,1,4.99,6,24.99,8,Mexico,Coacalco de Berriozábal
2005,8,112,CALENDAR GUNFIGHT,9,Foreign,1,4.99,3,22.99,8,Argentina,Bahía Blanca
2005,8,326,FLYING HOOK,2,Animation,1,2.99,1,18.99,8,Taiwan,Tsaotun
2005,8,311,FICTION CHRISTMAS,9,Foreign,1,5.99,9,14.99,8,South Africa,Soshanguve
2005,8,661,PAST SUICIDES,9,Foreign,1,4.99,5,17.99,6,India,Chapra
2005,8,512,LEAGUE HELLFIGHTERS,4,Classics,1,4.99,3,25.99,6,Indonesia,Purwakarta
2005,8,42,ARTIST COLDBLOODED,15,Sports,1,2.99,4,10.99,7,Iraq,Mosul
2005,8,762,SASSY PACKER,10,Games,1,0.99,5,29.99,3,Tuvalu,Funafuti
2005,8,295,EXPENDABLE STALLION,6,Documentary,1,5.99,8,14.99,4,United States,Lancaster
2005,8,378,GREATEST NORTH,12,Music,1,3.99,6,24.99,6,Greece,Patras
2005,8,873,SWEETHEARTS SUSPECTS,3,Children,1,6.99,9,13.99,5,Brazil,Belém
2005,8,850,STORY SIDE,1,Action,1,0.99,2,27.99,5,China,Zaoyang
2005,8,470,ISHTAR ROCKETEER,2,Animation,1,6.99,6,24.99,4,Taiwan,Nantou
2005,8,74,BIRCH ANTITRUST,12,Music,1,4.99,1,18.99,6,Sudan,Omdurman
2005,8,345,GABLES METROPOLIS,8,Family,1,0.99,2,17.99,8,Réunion,Saint-Denis
2005,8,287,ENTRAPMENT SATISFACTION,1,Action,1,2.99,7,19.99,4,Morocco,Salé
2005,8,334,FREDDY STORM,11,Horror,1,4.99,5,21.99,3,Azerbaijan,Baku
2005,8,39,ARMAGEDDON LOST,14,Sci-Fi,1,5.99,10,10.99,7,Russian Federation,Dzerzinsk
2005,8,444,HUSTLER PARTY,5,Comedy,1,7.99,6,22.99,4,Japan,Fukuyama
2006,2,681,PIRATES ROXANNE,15,Sports,1,3.98,NULL,20.99,1,India,Allappuzha (Alleppey)
2005,8,15,ALIEN CENTER,9,Foreign,1,2.99,2,10.99,6,Japan,Nagareyama
2005,8,623,NEWTON LABYRINTH,9,Foreign,1,1.99,5,9.99,4,Indonesia,Ciomas
2005,8,270,EARTH VISION,13,New,1,0.99,5,29.99,3,United States,Peoria
2005,8,645,OTHERS SOUP,16,Travel,1,2.99,2,18.99,4,Nigeria,Ilorin
2005,8,822,SOUP WISDOM,8,Family,1,0.99,4,12.99,2,Tanzania,Tabora
2005,8,533,LOST BIRD,9,Foreign,1,7.99,9,21.99,3,India,Karnal
2005,8,302,FANTASIA PARK,10,Games,1,6.99,9,29.99,3,India,Halisahar
2005,8,178,CONNECTION MICROCOSMOS,5,Comedy,1,3.99,9,25.99,7,India,Hoshiarpur
2005,8,484,JERK PAYCHECK,4,Classics,1,9.99,10,13.99,8,China,Changzhou
2005,8,185,COWBOY DOOM,9,Foreign,1,8.99,9,10.99,5,Mexico,José Azueta
2005,8,541,LUKE MUMMY,2,Animation,1,2.99,2,21.99,9,China,Zhoushan
2005,8,521,LIES TREATMENT,7,Drama,1,4.99,3,28.99,7,Chile,Coquimbo
2005,8,657,PARADISE SABRINA,5,Comedy,1,5.99,8,12.99,4,Romania,Botosani
2005,8,287,ENTRAPMENT SATISFACTION,1,Action,1,1.99,6,19.99,4,Indonesia,Pontianak
2005,8,830,SPIRIT FLINTSTONES,11,Horror,1,0.99,6,23.99,11,India,Jhansi
2005,8,239,DOGMA FAMILY,2,Animation,1,4.99,4,16.99,7,Japan,Akishima
2005,8,698,PRINCESS GIANT,6,Documentary,1,8.99,9,29.99,5,Bangladesh,Tangail
2005,8,358,GILMORE BOILED,4,Classics,1,3.99,8,29.99,6,Japan,Iwatsuki
2005,8,772,SEA VIRGIN,7,Drama,1,3.99,5,24.99,8,Taiwan,Hsichuh
2005,8,863,SUN CONFESSIONS,14,Sci-Fi,1,1.99,6,9.99,5,Austria,Salzburg
2005,8,129,CAUSE DATE,6,Documentary,1,7.99,8,16.99,6,Ethiopia,Addis Abeba
2005,8,824,SPARTACUS CHEAPER,8,Family,1,7.99,7,19.99,3,Russian Federation,Kirovo-Tšepetsk
2005,8,396,HANGING DEEP,7,Drama,1,7.99,8,18.99,7,Algeria,Skikda
2005,8,200,CURTAIN VIDEOTAPE,10,Games,1,0.99,4,27.99,3,China,Nanyang
2005,8,767,SCALAWAG DUCK,12,Music,1,7.99,9,13.99,5,South Africa,Johannesburg
2005,8,714,RANDOM GO,14,Sci-Fi,1,3.99,7,29.99,13,Japan,Miyakonojo
2005,8,516,LEGEND JEDI,12,Music,1,0.99,6,18.99,4,Hong Kong,Kowloon and New Kowloon
2005,8,263,DURHAM PANKY,15,Sports,1,6.99,8,14.99,9,Turkey,Sivas
2005,8,307,FELLOWSHIP AUTUMN,16,Travel,1,5.99,7,9.99,7,Mexico,San Juan Bautista Tuxtepec
2005,8,716,REAP UNFAITHFUL,11,Horror,1,2.99,2,26.99,4,China,Jinchang
2005,8,727,RESURRECTION SILVERADO,8,Family,1,0.99,6,12.99,5,Japan,Nagareyama
2005,8,350,GARDEN ISLAND,14,Sci-Fi,1,4.99,3,21.99,3,Mexico,Salamanca
2005,8,261,DUFFEL APOCALYPSE,6,Documentary,1,0.99,1,13.99,3,Mexico,Matamoros
2005,8,804,SLEEPING SUSPECTS,11,Horror,1,4.99,2,13.99,4,South Africa,Johannesburg
2005,8,340,FRONTIER CABIN,13,New,1,5.99,7,14.99,6,Japan,Okayama
2005,8,453,IMAGE PRINCESS,15,Sports,1,2.99,1,17.99,11,Brazil,Boa Vista
2005,8,948,VOICE PEACH,13,New,1,2.99,8,22.99,3,South Korea,Cheju
2005,8,1,ACADEMY DINOSAUR,6,Documentary,1,3.99,NULL,20.99,10,India,Rajkot
2005,8,535,LOVE SUICIDES,11,Horror,1,0.99,6,21.99,4,India,Jodhpur
2005,8,936,VANISHING ROCKY,12,Music,1,3.99,4,21.99,5,Russian Federation,Atšinsk
2005,8,412,HEAVYWEIGHTS BEAST,6,Documentary,1,4.99,3,25.99,5,South Africa,Kimberley
2005,8,825,SPEAKEASY DATE,1,Action,1,5.99,9,22.99,3,Gambia,Banjul
2005,8,314,FIGHT JAWBREAKER,2,Animation,1,1.99,4,13.99,3,Nigeria,Deba Habe
2005,8,203,DAISY MENAGERIE,14,Sci-Fi,1,4.99,0,9.99,7,Brazil,Santa Bárbara d´Oeste
2005,8,246,DOUBTFIRE LABYRINTH,9,Foreign,1,7.99,8,16.99,5,Philippines,Baybay
2005,8,586,MOCKINGBIRD HOLLYWOOD,1,Action,1,2.99,6,27.99,3,Israel,Bat Yam
2006,2,870,SWARM GOLD,11,Horror,1,0.99,NULL,12.99,6,Germany,Halle/Saale
2005,8,945,VIRGINIAN PLUTO,6,Documentary,1,0.99,0,22.99,8,Argentina,San Miguel de Tucumán
2005,8,233,DISCIPLE MOTHER,16,Travel,1,0.99,1,17.99,7,Colombia,Pereira
2005,8,595,MOON BUNCH,9,Foreign,1,0.99,3,20.99,1,France,Toulouse
2005,8,285,ENGLISH BULWORTH,14,Sci-Fi,1,0.99,1,18.99,5,Brazil,Águas Lindas de Goiás
2005,8,160,CLUB GRAFFITI,2,Animation,1,2.99,6,12.99,4,Japan,Fukuyama
2005,8,206,DANCING FEVER,6,Documentary,1,0.99,2,25.99,6,Mexico,Valle de Santiago
2005,8,491,JUMPING WRATH,3,Children,1,0.99,3,18.99,8,New Zealand,Hamilton
2005,8,423,HOLLYWOOD ANONYMOUS,3,Children,1,0.99,3,29.99,6,Mozambique,Beira
2005,8,512,LEAGUE HELLFIGHTERS,4,Classics,1,4.99,3,25.99,6,United Kingdom,Dundee
2005,8,124,CASPER DRAGONFLY,3,Children,1,4.99,1,16.99,5,Turkey,Sultanbeyli
2005,8,572,METROPOLIS COMA,14,Sci-Fi,1,5.99,7,9.99,6,Japan,Onomichi
2005,8,25,ANGELS LIFE,13,New,1,5.99,6,15.99,9,Japan,Nagareyama
2005,8,887,THIEF PELICAN,2,Animation,1,4.99,3,28.99,7,China,Tiefa
2005,8,915,TRUMAN CRAZY,1,Action,1,4.99,7,9.99,6,Saudi Arabia,al-Qatif
2005,8,862,SUMMER SCARFACE,4,Classics,1,1.99,6,25.99,8,Thailand,Songkhla
2005,8,29,ANTITRUST TOMATOES,1,Action,1,2.99,2,11.99,7,Sweden,Malmö
2005,8,69,BEVERLY OUTLAW,14,Sci-Fi,1,2.99,3,21.99,4,France,Toulouse
2005,8,469,IRON MOON,4,Classics,1,4.99,5,27.99,8,Czech Republic,Olomouc
2005,8,601,MOULIN WAKE,16,Travel,1,0.99,2,20.99,3,Bulgaria,Stara Zagora
2005,8,989,WORKING MICROCOSMOS,16,Travel,1,4.99,1,22.99,5,China,Zhoushan
2005,8,570,MERMAID INSECTS,15,Sports,1,4.99,0,20.99,6,Madagascar,Mahajanga
2005,8,782,SHAKESPEARE SADDLE,15,Sports,1,2.99,2,26.99,6,Brazil,Belém
2005,8,845,STEPMOM DREAM,9,Foreign,1,4.99,6,9.99,4,Cameroon,Bamenda
2005,8,957,WAR NOTTING,9,Foreign,1,5.99,8,26.99,9,China,Lengshuijiang
2005,8,833,SPLENDOR PATTON,3,Children,1,0.99,5,20.99,10,Brunei,Bandar Seri Begawan
2005,8,538,LOVERBOY ATTACKS,13,New,1,2.99,9,19.99,9,Venezuela,Maracaíbo
2005,8,467,INTRIGUE WORST,9,Foreign,1,0.99,3,10.99,7,United Kingdom,York
2005,8,77,BIRDS PERDITION,13,New,1,5.99,6,15.99,4,India,Mysore
2005,8,59,BEAR GRACELAND,3,Children,1,5.99,7,20.99,3,India,Pune
2006,2,510,LAWLESS VISION,2,Animation,1,0,NULL,29.99,4,Japan,Nagareyama
2005,8,274,EGG IGBY,6,Documentary,1,7.99,9,20.99,5,India,Etawah
2005,8,493,KANE EXORCIST,9,Foreign,1,0.99,1,18.99,5,United States,Garland
2005,8,449,IDENTITY LOVER,14,Sci-Fi,1,6.99,8,12.99,4,French Guiana,Cayenne
2005,8,988,WORKER TARZAN,16,Travel,1,4.99,9,26.99,9,Tanzania,Tabora
2005,8,323,FLIGHT LIES,15,Sports,1,4.99,2,22.99,NULL,Brazil,São Bernardo do Campo
2005,8,559,MARRIED GO,14,Sci-Fi,1,2.99,2,22.99,3,United States,Sterling Heights
2005,8,515,LEGALLY SECRETARY,3,Children,1,4.99,7,14.99,6,Russian Federation,Moscow
2005,8,31,APACHE DIVINE,8,Family,1,4.99,1,16.99,4,Brazil,Sorocaba
2005,8,465,INTERVIEW LIAISONS,13,New,1,4.99,3,17.99,5,India,Firozabad
2005,8,323,FLIGHT LIES,15,Sports,1,4.99,6,22.99,NULL,Turkey,Balikesir
2005,8,351,GASLIGHT CRUSADE,11,Horror,1,2.99,1,10.99,5,Angola,Benguela
2005,8,739,ROCKY WAR,7,Drama,1,4.99,3,17.99,3,Turkey,Sivas
2005,8,504,KWAI HOMEWARD,7,Drama,1,0.99,4,25.99,5,Israel,Tel Aviv-Jaffa
2005,8,611,MUSKETEERS WAIT,4,Classics,1,6.99,9,17.99,1,India,Purnea (Purnia)
2005,8,561,MASK PEACH,13,New,1,2.99,4,26.99,11,India,Bhavnagar
2005,8,329,FORREST SONS,1,Action,1,4.99,6,15.99,5,Colombia,Dos Quebradas
2005,8,212,DARN FORRESTER,1,Action,1,4.99,7,14.99,9,India,Bijapur
2005,8,167,COMA HEAD,16,Travel,1,4.99,6,10.99,3,Réunion,Saint-Denis
2005,8,97,BRIDE INTRIGUE,1,Action,1,0.99,6,24.99,1,Japan,Urawa
2005,8,976,WIND PHANTOM,10,Games,1,0.99,3,12.99,3,Poland,Jastrzebie-Zdrój
2005,8,104,BUGSY SONG,9,Foreign,1,5.99,7,17.99,2,Germany,Duisburg
2005,8,709,RACER EGG,7,Drama,1,2.99,6,19.99,6,Belarus,Molodetšno
2006,2,530,LORD ARIZONA,1,Action,1,2.99,NULL,27.99,6,Turkey,Sultanbeyli
2005,8,602,MOURNING PURPLE,14,Sci-Fi,1,2.99,7,14.99,7,Bangladesh,Tangail
2005,8,829,SPINAL ROCKY,8,Family,1,2.99,6,12.99,8,Israel,Bat Yam
2005,8,226,DESTINY SATURDAY,13,New,1,4.99,0,20.99,7,Turkey,Usak
2005,8,519,LIBERTY MAGNIFICENT,15,Sports,1,7.99,8,27.99,7,India,Karnal
2005,8,901,TRACY CIDER,2,Animation,1,0.99,3,29.99,3,Mexico,Hidalgo
2005,8,225,DESTINATION JERK,7,Drama,1,5.99,8,19.99,3,China,Daxian
2005,8,292,EXCITEMENT EVE,1,Action,1,5.99,8,20.99,8,Saudi Arabia,Jedda
2005,8,832,SPLASH GUMP,8,Family,1,4.99,9,16.99,10,Japan,Iwatsuki
2005,8,199,CUPBOARD SINNERS,6,Documentary,1,4.99,6,29.99,8,India,Halisahar
2005,8,910,TREATMENT JEKYLL,7,Drama,1,0.99,3,19.99,5,American Samoa,Tafuna
2006,2,467,INTRIGUE WORST,9,Foreign,1,0.99,NULL,10.99,7,Indonesia,Surakarta
2005,8,697,PRIMARY GLASS,1,Action,1,0.99,1,16.99,7,India,Nagaon
2005,8,406,HAUNTING PIANIST,10,Games,1,0.99,1,22.99,5,Japan,Shimonoseki
2006,2,439,HUNCHBACK IMPOSSIBLE,7,Drama,1,4.99,NULL,28.99,2,United Arab Emirates,Abu Dhabi
2005,8,966,WEDDING APOLLO,6,Documentary,1,2.99,5,14.99,10,United Kingdom,Southport
2005,8,90,BOULEVARD MOB,13,New,1,4.99,7,11.99,8,India,Etawah
2005,8,471,ISLAND EXORCIST,4,Classics,1,2.99,1,23.99,3,Indonesia,Purwakarta
2005,8,863,SUN CONFESSIONS,14,Sci-Fi,1,0.99,5,9.99,5,Japan,Kamakura
2005,8,174,CONFIDENTIAL INTERVIEW,12,Music,1,4.99,3,13.99,2,Ecuador,Portoviejo
2005,8,44,ATTACKS HATE,14,Sci-Fi,1,7.99,8,21.99,4,Yemen,Aden
2005,8,528,LOLITA WORLD,8,Family,1,2.99,3,25.99,1,Japan,Isesaki
2005,8,412,HEAVYWEIGHTS BEAST,6,Documentary,1,4.99,1,25.99,5,Holy See (Vatican City State),Città del Vaticano
2005,8,823,SOUTH WAIT,1,Action,1,6.99,8,21.99,2,Réunion,Saint-Denis
2005,8,863,SUN CONFESSIONS,14,Sci-Fi,1,0.99,5,9.99,5,Iraq,Mosul
2005,8,693,POTTER CONNECTICUT,2,Animation,1,4.99,7,16.99,7,Philippines,Gingoog
2005,8,878,TEEN APOLLO,16,Travel,1,5.99,4,25.99,5,United States,Peoria
2005,8,981,WOLVES DESIRE,16,Travel,1,0.99,1,13.99,6,Philippines,Tarlac
2005,8,478,JAWS HARRY,5,Comedy,1,2.99,1,10.99,5,Russian Federation,Smolensk
2005,8,914,TROUBLE DATE,16,Travel,1,4.99,8,13.99,8,Taiwan,Chungho
2005,8,68,BETRAYED REAR,3,Children,1,6.99,7,26.99,4,Egypt,Sawhaj
2005,8,778,SECRETS PARADISE,8,Family,1,8.99,7,24.99,6,Holy See (Vatican City State),Città del Vaticano
2005,8,114,CAMELOT VACATION,14,Sci-Fi,1,4.99,7,26.99,2,Pakistan,Shikarpur
2005,8,436,HOURS RAGE,13,New,1,1.99,5,14.99,6,China,Hohhot
2005,8,816,SNOWMAN ROLLERCOASTER,2,Animation,1,0.99,2,27.99,3,China,Zalantun
2005,8,978,WISDOM WORKER,5,Comedy,1,1.99,4,12.99,7,China,Fuzhou
2005,8,75,BIRD INDEPENDENCE,16,Travel,1,7.99,9,14.99,2,Spain,Ourense (Orense)
2005,8,103,BUCKET BROTHERHOOD,16,Travel,1,4.99,3,27.99,6,Anguilla,South Hill
2005,8,142,CHICKEN HELLFIGHTERS,6,Documentary,1,0.99,2,24.99,2,China,Tongliao
2005,8,508,LAMBS CINCINATTI,10,Games,1,6.99,8,18.99,15,Philippines,Imus
2005,8,70,BIKINI BORROWERS,2,Animation,1,6.99,9,26.99,2,Brazil,Guarujá
2005,8,434,HORROR REIGN,16,Travel,1,0.99,1,25.99,5,Indonesia,Lhokseumawe
2005,8,803,SLACKER LIAISONS,7,Drama,1,4.99,3,29.99,NULL,India,Pathankot
2006,2,945,VIRGINIAN PLUTO,6,Documentary,1,0.99,NULL,22.99,8,India,Tambaram
2005,8,70,BIKINI BORROWERS,2,Animation,1,6.99,9,26.99,2,"Virgin Islands, U.S.",Charlotte Amalie
2005,8,189,CREATURES SHAKESPEARE,10,Games,1,2.99,5,23.99,3,Iran,Tabriz
2005,8,293,EXORCIST STING,15,Sports,1,4.99,8,17.99,5,China,Leshan
2005,8,910,TREATMENT JEKYLL,7,Drama,1,0.99,1,19.99,5,Japan,Hiroshima
2005,8,199,CUPBOARD SINNERS,6,Documentary,1,4.99,6,29.99,8,Vietnam,Nam Dinh
2005,8,408,HEAD STRANGER,10,Games,1,4.99,3,28.99,2,India,Bijapur
2005,8,68,BETRAYED REAR,3,Children,1,4.99,3,26.99,4,Indonesia,Probolinggo
2005,8,991,WORST BANGER,1,Action,1,2.99,3,26.99,4,Brazil,Santo André
2005,8,84,BOILED DARES,16,Travel,1,4.99,3,13.99,8,China,Suihua
2005,8,985,WONDERLAND CHRISTMAS,14,Sci-Fi,1,5.99,5,19.99,5,Nigeria,Ikerre
2005,8,7,AIRPLANE SIERRA,5,Comedy,1,4.99,6,28.99,5,Japan,Iwakuni
2006,2,823,SOUTH WAIT,1,Action,1,2.99,NULL,21.99,2,India,Haldia
2005,8,624,NIGHTMARE CHILL,10,Games,1,6.99,5,25.99,2,Sweden,Malmö
2005,8,891,TIMBERLAND SKY,4,Classics,1,3.99,6,13.99,4,France,Toulon
2006,2,813,SMOOCHY CONTROL,15,Sports,1,0.99,NULL,18.99,2,Azerbaijan,Sumqayit
2006,2,574,MIDNIGHT WESTWARD,1,Action,1,0.99,NULL,19.99,9,France,Le Mans
2005,8,837,STAGE WORLD,5,Comedy,1,6.99,8,19.99,2,United States,Fontana
2005,8,156,CLERKS ANGELS,6,Documentary,1,5.99,4,15.99,4,Yugoslavia,Kragujevac
2005,8,114,CAMELOT VACATION,14,Sci-Fi,1,5.99,8,26.99,2,Ethiopia,Addis Abeba
2005,8,793,SHRUNK DIVINE,1,Action,1,2.99,6,14.99,4,Mexico,Cuautla
2005,8,219,DEEP CRUSADE,6,Documentary,1,4.99,4,20.99,7,Myanmar,Myingyan
2005,8,389,GUNFIGHTER MUSSOLINI,15,Sports,1,2.99,3,9.99,4,India,Miraj
2005,8,893,TITANS JERK,14,Sci-Fi,1,4.99,1,11.99,7,Nigeria,Ogbomosho
2005,8,438,HUMAN GRAFFITI,10,Games,1,3.99,4,22.99,4,Philippines,Baybay
2005,8,979,WITCHES PANIC,7,Drama,1,4.99,5,10.99,4,India,Haldia
2005,8,184,CORE SUIT,4,Classics,1,5.99,6,24.99,4,Gambia,Banjul
2005,8,275,EGYPT TENENBAUMS,11,Horror,1,0.99,2,11.99,5,Brazil,Angra dos Reis
2005,8,595,MOON BUNCH,9,Foreign,1,1.99,8,20.99,1,Algeria,Skikda
2005,8,646,OUTBREAK DIVINE,10,Games,1,1.99,7,12.99,5,China,Tieli
2005,8,314,FIGHT JAWBREAKER,2,Animation,1,0.99,2,13.99,3,India,Kumbakonam
2005,8,25,ANGELS LIFE,13,New,1,7.99,8,15.99,9,Poland,Wroclaw
2005,8,37,ARIZONA BANG,4,Classics,1,4.99,5,28.99,4,Pakistan,Shikarpur
2005,8,723,REIGN GENTLEMEN,14,Sci-Fi,1,3.99,4,29.99,3,Canada,Richmond Hill
2005,8,691,POSEIDON FOREVER,15,Sports,1,7.99,9,29.99,6,India,Firozabad
2005,8,342,FUGITIVE MAGUIRE,16,Travel,1,4.99,1,28.99,11,Pakistan,Dadu
2005,8,725,REQUIEM TYCOON,4,Classics,1,4.99,1,25.99,8,India,Yamuna Nagar
2005,8,559,MARRIED GO,14,Sci-Fi,1,4.99,9,22.99,3,United States,Roanoke
2005,8,348,GANDHI KWAI,8,Family,1,0.99,6,9.99,8,India,Shivapuri
2006,2,326,FLYING HOOK,2,Animation,1,2.99,NULL,18.99,8,Japan,Higashiosaka
2005,8,254,DRIVER ANNIE,15,Sports,1,2.99,3,11.99,8,French Polynesia,Faaa
2005,8,218,DECEIVER BETRAYED,7,Drama,1,0.99,5,22.99,4,Brazil,Santo André
2005,8,767,SCALAWAG DUCK,12,Music,1,4.99,5,13.99,5,Colombia,Dos Quebradas
2005,8,59,BEAR GRACELAND,3,Children,1,3.99,5,20.99,3,China,Tiefa
2005,8,159,CLOSER BANG,5,Comedy,1,6.99,7,12.99,6,Spain,Donostia-San Sebastián
2005,8,152,CIRCUS YOUTH,3,Children,1,4.99,7,13.99,2,India,Palghat (Palakkad)
2005,8,660,PARTY KNOCK,5,Comedy,1,2.99,7,11.99,2,China,Ezhou
2005,8,28,ANTHEM LUKE,5,Comedy,1,4.99,5,16.99,2,Mexico,Acuña
2005,8,583,MISSION ZOOLANDER,2,Animation,1,9.99,8,26.99,5,Turkey,Osmaniye
2005,8,923,UNFAITHFUL KILL,7,Drama,1,2.99,4,12.99,8,Senegal,Ziguinchor
2005,8,340,FRONTIER CABIN,13,New,1,6.99,8,14.99,6,Ecuador,Loja
2005,8,687,POCUS PULP,6,Documentary,1,2.99,8,15.99,5,India,Kanchrapara
2005,8,643,ORIENT CLOSER,7,Drama,1,7.99,8,22.99,4,Argentina,Santa Fé
2005,8,838,STAGECOACH ARMAGEDDON,1,Action,1,7.99,8,25.99,6,Brazil,Santa Bárbara d´Oeste
2005,8,164,COAST RAINBOW,6,Documentary,1,1.99,5,20.99,10,Argentina,Almirante Brown
2005,8,810,SLUMS DUCK,8,Family,1,0.99,1,21.99,3,United Kingdom,Southampton
2005,8,649,OZ LIAISONS,2,Animation,1,6.99,8,14.99,11,Morocco,Nador
2005,8,312,FIDDLER LOST,14,Sci-Fi,1,5.99,5,20.99,11,Malawi,Lilongwe
2005,8,313,FIDELITY DEVIL,11,Horror,1,8.99,9,11.99,4,China,Yuzhou
2005,8,570,MERMAID INSECTS,15,Sports,1,7.99,8,20.99,6,China,Binzhou
2005,8,751,RUNAWAY TENENBAUMS,13,New,1,0.99,4,17.99,3,Russian Federation,Kolpino
2005,8,684,PIZZA JUMANJI,10,Games,1,2.99,2,11.99,5,Egypt,Qalyub
2005,8,775,SEATTLE EXPECATIONS,7,Drama,1,4.99,2,18.99,6,United States,Salinas
2006,2,476,JASON TRAP,8,Family,1,2.99,NULL,9.99,5,Belarus,Mogiljov
2005,8,533,LOST BIRD,9,Foreign,1,2.99,2,21.99,3,Turkey,Inegöl
2005,8,116,CANDIDATE PERDITION,4,Classics,1,7.99,9,10.99,4,China,Xi´angfan
2005,8,890,TIGHTS DAWN,15,Sports,1,1.99,6,14.99,5,Malaysia,Ipoh
2005,8,984,WONDERFUL DROP,9,Foreign,1,5.99,6,20.99,4,India,Jodhpur
2005,8,852,STRANGELOVE DESIRE,3,Children,1,3.99,7,27.99,9,Argentina,San Miguel de Tucumán
2005,8,579,MINDS TRUMAN,1,Action,1,10.99,9,22.99,6,Philippines,Cavite
2005,8,698,PRINCESS GIANT,6,Documentary,1,4.99,5,29.99,5,Argentina,Tandil
2005,8,710,RAGE GAMES,8,Family,1,4.99,4,18.99,7,Japan,Kakamigahara
2005,8,794,SIDE ARK,1,Action,1,2.99,7,28.99,6,Poland,Bydgoszcz
2005,8,581,MINORITY KISS,12,Music,1,3.99,7,16.99,1,Turkey,Tokat
2006,2,506,LADY STAGE,11,Horror,1,4.99,NULL,14.99,8,Lithuania,Vilnius
2005,8,731,RIGHT CRANES,4,Classics,1,5.99,8,29.99,7,"Congo, The Democratic Republic of the",Lubumbashi
2005,8,342,FUGITIVE MAGUIRE,16,Travel,1,4.99,2,28.99,11,Tanzania,Mwanza
2005,8,402,HARPER DYING,2,Animation,1,2.99,5,15.99,4,Malawi,Lilongwe
2005,8,683,PITY BOUND,7,Drama,1,4.99,1,19.99,5,Indonesia,Surakarta
2005,8,670,PELICAN COMFORTS,6,Documentary,1,4.99,3,17.99,5,Japan,Miyakonojo
2005,8,138,CHARIOTS CONSPIRACY,14,Sci-Fi,1,4.99,7,29.99,2,Mexico,Acuña
2005,8,89,BORROWERS BEDAZZLED,2,Animation,1,0.99,7,22.99,7,China,Tianjin
2005,8,518,LIAISONS SWEET,16,Travel,1,5.99,6,15.99,6,Poland,Wroclaw
2005,8,529,LONELY ELEPHANT,5,Comedy,1,3.99,4,12.99,12,Brazil,Guarujá
2005,8,263,DURHAM PANKY,15,Sports,1,4.99,4,14.99,9,Nigeria,Ilorin
2005,8,173,CONFESSIONS MAGUIRE,7,Drama,1,4.99,7,25.99,4,Turkey,Balikesir
2005,8,869,SUSPECTS QUILLS,1,Action,1,3.99,5,22.99,8,French Polynesia,Papeete
2005,8,427,HOMEWARD CIDER,6,Documentary,1,0.99,1,19.99,7,Germany,Halle/Saale
2005,8,777,SECRETARY ROUGE,15,Sports,1,4.99,1,10.99,6,Mexico,Guadalajara
2005,8,78,BLACKOUT PRIVATE,2,Animation,1,2.99,1,12.99,5,Bolivia,El Alto
2005,8,473,JACKET FRISCO,7,Drama,1,2.99,1,16.99,10,India,Rampur
2005,8,835,SPY MILE,10,Games,1,2.99,5,13.99,8,United States,Peoria
2005,8,373,GRADUATE LORD,3,Children,1,2.99,4,14.99,2,Turkey,Tokat
2005,8,941,VIDEOTAPE ARSENIC,10,Games,1,4.99,4,10.99,5,Canada,Richmond Hill
2005,8,877,TAXI KICK,12,Music,1,0.99,3,23.99,6,Brazil,Boa Vista
2005,8,151,CINCINATTI WHISPERER,14,Sci-Fi,1,4.99,4,26.99,4,United States,Manchester
2005,8,63,BEDAZZLED MARRIED,8,Family,1,1.99,7,21.99,7,France,Le Mans
2005,8,284,ENEMY ODDS,12,Music,1,6.99,7,23.99,4,China,Suihua
2005,8,220,DEER VIRGINIAN,12,Music,1,2.99,3,13.99,3,Ukraine,Šostka
2005,8,580,MINE TITANS,13,New,1,6.99,5,12.99,2,Saudi Arabia,al-Qatif
2005,8,446,HYSTERICAL GRAIL,15,Sports,1,5.99,6,19.99,9,Malaysia,Kuching
2005,8,877,TAXI KICK,12,Music,1,5.99,9,23.99,6,Venezuela,Maracaíbo
2005,8,636,OLEANDER CLUE,12,Music,1,3.99,8,12.99,10,Indonesia,Ciparay
2005,8,762,SASSY PACKER,10,Games,1,0.99,4,29.99,3,India,Katihar
2005,8,972,WHISPERER GIANT,14,Sci-Fi,1,9.99,9,24.99,3,India,Bijapur
2005,8,19,AMADEUS HOLY,1,Action,1,0.99,1,20.99,6,Mexico,Matamoros
